"experiment","minutes_watched"
"A","117.04"
"A","164.41"
"A","136.03"
"A","130.19"
"A","114.16"
"A","189.14"
"A","173.21"
"A","105.98"
"A","172.83"
"A","114.54"
"A","97.26"
"A","180.59"
"A","140.46"
"A","123.27"
"A","116.76"
"A","82.33"
"A","129.24"
"A","87.76"
"A","108.77"
"A","91.14"
"A","40.98"
"A","141.28"
"A","147.41"
"A","105.5"
"A","174.5"
"A","88.83"
"A","107.22"
"A","154.75"
"A","173.99"
"A","124.32"
"A","125.51"
"A","134.24"
"A","129.5"
"A","143.22"
"A","165.2"
"A","159.97"
"A","149.72"
"A","101.19"
"A","130.97"
"A","150.67"
"A","108.81"
"A","121.36"
"A","99.6"
"A","120.9"
"A","85.17"
"A","95.48"
"A","132.32"
"A","124.13"
"A","147.72"
"A","119.42"
"A","108.58"
"A","102.3"
"A","112.96"
"A","101.44"
"A","98.17"
"A","116.48"
"A","90.54"
"A","109.14"
"A","107.99"
"A","97.74"
"A","149.4"
"A","92.04"
"A","114.38"
"A","197.17"
"A","109.29"
"A","109.52"
"A","120.65"
"A","92.13"
"A","138.92"
"A","111.06"
"A","181.77"
"A","164.83"
"A","98.97"
"A","90.04"
"A","128.51"
"A","136.41"
"A","131.59"
"A","121.98"
"A","111.75"
"A","126.6"
"A","71.99"
"A","113.41"
"A","65.75"
"A","109.06"
"A","108.18"
"A","134.71"
"A","143.47"
"A","92.68"
"A","161.41"
"A","122.02"
"A","133.81"
"A","133.52"
"A","81.24"
"A","105.51"
"A","126.13"
"A","141.5"
"A","161.53"
"A","108.1"
"A","78.45"
"A","176.92"
"A","129.61"
"A","102.61"
"A","129.5"
"A","65.95"
"A","128.46"
"A","92.53"
"A","136.99"
"A","146.26"
"A","123.83"
"A","97.51"
"A","76.81"
"A","143.04"
"A","142.79"
"A","143.93"
"A","91.33"
"A","157.24"
"A","142.46"
"A","136.91"
"A","138.68"
"A","72.28"
"A","140.72"
"A","115.81"
"A","135.5"
"A","124.68"
"A","144.62"
"A","58.07"
"A","149.21"
"A","134.36"
"A","105.39"
"A","153.5"
"A","146.04"
"A","109.24"
"A","91.65"
"A","134.57"
"A","149.22"
"A","146.23"
"A","98.61"
"A","82.88"
"A","186.34"
"A","81.03"
"A","140.58"
"A","113.78"
"A","35.98"
"A","63.97"
"A","178.57"
"A","146.55"
"A","83.64"
"A","105.21"
"A","136.47"
"A","126.25"
"A","127.52"
"A","125.35"
"A","152.29"
"A","96.21"
"A","96.87"
"A","127.39"
"A","131.07"
"A","107.16"
"A","99.89"
"A","111.02"
"A","120.06"
"A","108.6"
"A","114.74"
"A","146.28"
"A","107.21"
"A","151.67"
"A","67.61"
"A","117.01"
"A","136.82"
"A","164.9"
"A","121.46"
"A","168.46"
"A","166.17"
"A","112.96"
"A","94.31"
"A","168.57"
"A","152.14"
"A","114.11"
"A","103.65"
"A","154.49"
"A","149.33"
"A","110.98"
"A","119.36"
"A","125.26"
"A","139.55"
"A","138.99"
"A","140.43"
"A","119.47"
"A","99.62"
"A","93.51"
"A","147.06"
"A","126.59"
"A","93.21"
"A","127.87"
"A","108.46"
"A","131.7"
"A","111.17"
"A","101.08"
"A","143.63"
"A","137.97"
"A","136.78"
"A","143.13"
"A","111.72"
"A","86.61"
"A","118.31"
"A","122.39"
"A","116.8"
"A","138.38"
"A","80.96"
"A","74.01"
"A","139.09"
"A","70.76"
"A","131.92"
"A","132.99"
"A","169.88"
"A","125.55"
"A","111.45"
"A","111.5"
"A","138.35"
"A","120.4"
"A","176.92"
"A","149.5"
"A","117.18"
"A","139.83"
"A","94.33"
"A","82.85"
"A","91.68"
"A","74.21"
"A","212.71"
"A","113.07"
"A","70.94"
"A","97.76"
"A","86.46"
"A","86.63"
"A","126.05"
"A","122.67"
"A","163.68"
"A","153.7"
"A","141.71"
"A","75.36"
"A","135.71"
"A","138.19"
"A","91.63"
"A","73.28"
"A","107.79"
"A","63.13"
"A","109.41"
"A","187.82"
"A","155.9"
"A","132.48"
"A","106.71"
"A","139.6"
"A","97.23"
"A","60.96"
"A","64.42"
"A","126.05"
"A","116.35"
"A","116.57"
"A","137.9"
"A","211.45"
"A","138.89"
"A","126.94"
"A","120.74"
"A","117.28"
"A","75.14"
"A","116.77"
"A","132.02"
"A","113.53"
"A","145.46"
"A","114.68"
"A","70.59"
"A","111.64"
"A","149.79"
"A","124.9"
"A","101.82"
"A","133.28"
"A","203.82"
"A","109.67"
"A","117.8"
"A","90.09"
"A","104.48"
"A","135.55"
"A","115.83"
"A","122.4"
"A","123.42"
"A","64.18"
"A","86.2"
"A","105.74"
"A","114.54"
"A","138.44"
"A","92.12"
"A","121.9"
"A","132.44"
"A","122.2"
"A","148.55"
"A","116.66"
"A","124.12"
"A","67.93"
"A","82.28"
"A","67.11"
"A","134.07"
"A","141.89"
"A","129.55"
"A","128.59"
"A","124.99"
"A","136.39"
"A","113.53"
"A","90.95"
"A","109.1"
"A","116"
"A","138.61"
"A","100.23"
"A","117.29"
"A","163.63"
"A","119.3"
"A","99.96"
"A","118.5"
"A","112.22"
"A","150.9"
"A","101.72"
"A","159.53"
"A","105.16"
"A","96.8"
"A","61.63"
"A","93.8"
"A","133.4"
"A","128.93"
"A","67.84"
"A","127.77"
"A","117.94"
"A","148.73"
"A","121.54"
"A","69.79"
"A","171.4"
"A","134.77"
"A","75.77"
"A","201.98"
"A","92.13"
"A","124.67"
"A","99.25"
"A","150.32"
"A","159.7"
"A","142.4"
"A","171.7"
"A","133.28"
"A","81.65"
"A","118"
"A","150.04"
"A","111.57"
"A","80.64"
"A","159.61"
"A","173.1"
"A","160.68"
"A","101.12"
"A","122.56"
"A","143.23"
"A","130.89"
"A","98.12"
"A","149.6"
"A","111.2"
"A","94.75"
"A","169.15"
"A","142.84"
"A","137.9"
"A","90.88"
"A","140.53"
"A","111.46"
"A","125.31"
"A","119.61"
"A","58.89"
"A","160.59"
"A","133.47"
"A","136.93"
"A","104.02"
"A","144.63"
"A","62.86"
"A","115.13"
"A","163.35"
"A","154.29"
"A","76.82"
"A","75.47"
"A","165.51"
"A","95.53"
"A","156.05"
"A","156.15"
"A","151.86"
"A","82.49"
"A","58.52"
"A","97.48"
"A","139.31"
"A","162.35"
"A","103.2"
"A","132.01"
"A","123.98"
"A","95.23"
"A","141.87"
"A","61.13"
"A","80.59"
"A","101.77"
"A","200.53"
"A","136.68"
"A","144.23"
"A","87.86"
"A","140.34"
"A","100.53"
"A","163.19"
"A","99.08"
"A","121.54"
"A","87.18"
"A","87.27"
"A","62.17"
"A","97.34"
"A","129.58"
"A","130.98"
"A","76.17"
"A","82.84"
"A","167.17"
"A","142.08"
"A","121.56"
"A","91.06"
"A","121.63"
"A","96.72"
"A","111.73"
"A","149.2"
"A","119.06"
"A","99.7"
"A","164.81"
"A","79.11"
"A","119.31"
"A","42.35"
"A","126.11"
"A","81.42"
"A","107.21"
"A","103.19"
"A","169.67"
"A","67.06"
"A","75.86"
"A","169.25"
"A","118.55"
"A","95.48"
"A","89.87"
"A","110.81"
"A","110.17"
"A","105.98"
"A","73.62"
"A","114.24"
"A","110.17"
"A","123.16"
"A","127.88"
"A","119.24"
"A","159.19"
"A","121.49"
"A","114.06"
"A","76.19"
"A","132.3"
"A","138.86"
"A","164.33"
"A","116.55"
"A","116.09"
"A","74.47"
"A","118.81"
"A","147.1"
"A","131.42"
"A","66.5"
"A","163.6"
"A","122.54"
"A","113.77"
"A","152.06"
"A","118.8"
"A","53.59"
"A","110.56"
"A","153.75"
"A","136.79"
"A","142.76"
"A","137.26"
"A","92.95"
"A","87.34"
"A","81.45"
"A","118.87"
"A","68.63"
"A","109.88"
"A","146.63"
"A","132.91"
"A","83.11"
"A","136.14"
"A","136.97"
"A","129.38"
"A","141.63"
"A","211.18"
"A","106.33"
"A","118.06"
"A","130.26"
"A","139.44"
"A","33.84"
"A","92.53"
"A","108.99"
"A","122.47"
"A","113.8"
"A","89.15"
"A","121.98"
"A","157.98"
"A","87.35"
"A","106.37"
"A","136.8"
"A","78.97"
"A","133.6"
"A","97.9"
"A","101.66"
"A","96.52"
"A","101.65"
"A","157.97"
"A","55.77"
"A","122.33"
"A","131.33"
"A","125.53"
"A","116.82"
"A","97.53"
"A","90.77"
"A","94.13"
"A","130.76"
"A","107.64"
"A","85.86"
"A","90.25"
"A","137.98"
"A","80.66"
"A","115.2"
"A","115.76"
"A","98.47"
"A","187.08"
"A","120.19"
"A","74.77"
"A","120.18"
"A","91.09"
"A","129.05"
"A","170.74"
"A","188.03"
"A","141.32"
"A","117.32"
"A","60.43"
"A","130.9"
"A","162.22"
"A","95.49"
"A","153.36"
"A","73.75"
"A","116.59"
"A","148.67"
"A","171.77"
"A","109.66"
"A","168.99"
"A","96"
"A","148.83"
"A","120.92"
"A","166.04"
"A","109.91"
"A","105.99"
"A","100.12"
"A","110.01"
"A","165.98"
"A","94.62"
"A","156.34"
"A","102.84"
"A","46.97"
"A","147.29"
"A","150.36"
"A","127.92"
"A","100.54"
"A","101.2"
"A","98.01"
"A","146.6"
"A","86.02"
"A","118.03"
"A","150.92"
"A","125.71"
"A","120.53"
"A","99.24"
"A","125.29"
"A","131.28"
"A","49.48"
"A","214.78"
"A","118.38"
"A","110.54"
"A","141.63"
"A","100.74"
"A","96.32"
"A","88.18"
"A","119.28"
"A","120.65"
"A","118.13"
"A","75.66"
"A","67.39"
"A","132.66"
"A","132.42"
"A","103.99"
"A","146.11"
"A","182.88"
"A","141.86"
"A","117.59"
"A","96.25"
"A","100.64"
"A","83"
"A","116.5"
"A","91.7"
"A","132.29"
"A","165.71"
"A","81.34"
"A","161.49"
"A","108.99"
"A","155.81"
"A","64.61"
"A","132.85"
"A","194.82"
"A","170.1"
"A","130.74"
"A","123.04"
"A","104.83"
"A","135.84"
"A","113.36"
"A","131.03"
"A","136.28"
"A","162.62"
"A","154.48"
"A","111.71"
"A","120.18"
"A","68.08"
"A","117.78"
"A","102.5"
"A","128.26"
"A","105.88"
"A","184.65"
"A","179.8"
"A","118.92"
"A","128.33"
"A","123"
"A","109.15"
"A","173.36"
"A","92.42"
"A","106.72"
"A","109.28"
"A","142.62"
"A","104.45"
"A","117.23"
"A","180.98"
"A","108.5"
"A","101.59"
"A","137.16"
"A","105.21"
"A","131.09"
"A","151.01"
"A","81.19"
"A","122.19"
"A","137.89"
"A","103.69"
"A","126.45"
"A","147.59"
"A","107.24"
"A","91.03"
"A","102.99"
"A","149.61"
"A","100.56"
"A","106.06"
"A","130.55"
"A","138.23"
"A","174.06"
"A","150.29"
"A","74.17"
"A","90.2"
"A","109.47"
"A","120.6"
"A","80.88"
"A","147.76"
"A","61.38"
"A","201.85"
"A","134.48"
"A","103.88"
"A","116.84"
"A","165.27"
"A","91.39"
"A","124.16"
"A","142.7"
"A","83.95"
"A","90.03"
"A","155.99"
"A","164.26"
"A","126.54"
"A","121.62"
"A","113.55"
"A","102.31"
"A","150.07"
"A","171.47"
"A","97.06"
"A","123.33"
"A","103.04"
"A","137.84"
"A","120.59"
"A","94.01"
"A","136.82"
"A","118.41"
"A","115.13"
"A","144.43"
"A","164.16"
"A","150.06"
"A","137.72"
"A","99.32"
"A","98.21"
"A","115.91"
"A","95.23"
"A","83.86"
"A","110.82"
"A","120.13"
"A","134.55"
"A","105.35"
"A","98.14"
"A","167.2"
"A","83.22"
"A","101.72"
"A","117.94"
"A","126.16"
"A","104.44"
"A","106.48"
"A","91.38"
"A","87.76"
"A","55.7"
"A","168.69"
"A","165.86"
"A","70.31"
"A","130.7"
"A","84.8"
"A","161.49"
"A","113.61"
"A","133.8"
"A","142.35"
"A","114.73"
"A","168.9"
"A","128"
"A","108.23"
"A","108.28"
"A","99.31"
"A","171.33"
"A","119.71"
"A","142.36"
"A","110.42"
"A","75.05"
"A","100.29"
"A","56.55"
"A","79.89"
"A","148.25"
"A","83.67"
"A","160.44"
"A","54.23"
"A","81.52"
"A","90.43"
"A","142.01"
"A","106.78"
"A","131.2"
"A","160.25"
"A","181.17"
"A","99.41"
"A","120.87"
"A","98.03"
"A","119.63"
"A","139.44"
"A","92.29"
"A","141.58"
"A","60.7"
"A","96.28"
"A","102.38"
"A","145.44"
"A","132.35"
"A","50.87"
"A","194.95"
"A","113.87"
"A","99.41"
"A","95.93"
"A","103.24"
"A","101.09"
"A","161.42"
"A","143.67"
"A","177.49"
"A","208.93"
"A","86.53"
"A","133.76"
"A","103.7"
"A","83.39"
"A","93.93"
"A","155.33"
"A","145.67"
"A","133.48"
"A","98.39"
"A","131.05"
"A","107.31"
"A","83.79"
"A","137.68"
"A","61.73"
"A","113.35"
"A","56.65"
"A","102.86"
"A","106.09"
"A","80.14"
"A","67.6"
"A","95.98"
"A","75.89"
"A","113.81"
"A","119.48"
"A","137.17"
"A","102.85"
"A","158.37"
"A","137.41"
"A","85.45"
"A","92.82"
"A","85.49"
"A","99.36"
"A","196.5"
"A","95.97"
"A","64.75"
"A","91.28"
"A","133.72"
"A","103.92"
"A","163.41"
"A","91.97"
"A","115.21"
"A","174.13"
"A","134.14"
"A","98.2"
"A","177.42"
"A","147.87"
"A","136.12"
"A","63.67"
"A","95.61"
"A","128.66"
"A","79.63"
"A","148.83"
"A","151.44"
"A","120.47"
"A","175.64"
"A","70.6"
"A","75.16"
"A","138.15"
"A","115.99"
"A","95.16"
"A","149.01"
"A","114.89"
"A","100.16"
"A","99.21"
"A","103.88"
"A","92.07"
"A","102.11"
"A","94.35"
"A","141.82"
"A","117.16"
"A","85.42"
"A","99.87"
"A","124.98"
"A","66.06"
"A","103.42"
"A","124.28"
"A","148.94"
"A","122"
"A","97.63"
"A","108.2"
"A","79.47"
"A","69.8"
"A","156.55"
"A","102.08"
"A","200.93"
"A","211.62"
"A","133.61"
"A","158.86"
"A","89.14"
"A","133.35"
"A","108.89"
"A","95.98"
"A","148.32"
"A","92.4"
"A","115.51"
"A","131.61"
"A","95.03"
"A","100.48"
"A","84.31"
"A","143.44"
"A","139.29"
"A","83.1"
"A","91.51"
"A","127.55"
"A","109.43"
"A","139.65"
"A","139.48"
"A","131.32"
"A","124.65"
"A","58.38"
"A","114.45"
"A","149.05"
"A","133.05"
"A","99.51"
"A","176.6"
"A","100.7"
"A","132.69"
"A","132.6"
"A","122.99"
"A","122.25"
"A","138.71"
"A","108.94"
"A","154.91"
"A","170.51"
"A","71.85"
"A","128.61"
"A","102.62"
"A","126.49"
"A","137.9"
"A","146.07"
"A","99.33"
"A","103.71"
"A","98.29"
"A","119.68"
"A","148.95"
"A","121.14"
"A","113.49"
"A","162.56"
"A","73"
"A","116.5"
"A","133.54"
"A","135.25"
"A","169.09"
"A","98.48"
"A","161.98"
"A","145.42"
"A","123.38"
"A","89.73"
"A","98.4"
"A","109.42"
"A","138.01"
"A","135.45"
"A","120.84"
"A","165.76"
"A","138.58"
"A","119.97"
"A","151.29"
"A","92.94"
"A","46.44"
"A","115.17"
"A","80.2"
"A","105.9"
"A","164.2"
"A","147.11"
"A","183.3"
"A","101.28"
"A","75.96"
"A","107.08"
"A","131.78"
"A","142.81"
"A","119.01"
"A","163.31"
"A","131.03"
"A","99.63"
"A","118.58"
"A","103.37"
"A","113.22"
"A","116.11"
"A","119.69"
"A","74.19"
"A","135.78"
"A","132.98"
"A","132.58"
"A","119.97"
"A","152.09"
"A","143.34"
"A","124.46"
"A","111.51"
"A","77.49"
"A","118.64"
"A","130.12"
"A","97.14"
"A","150.4"
"A","130.03"
"A","102.66"
"A","99.24"
"A","126.51"
"A","94.39"
"A","116.12"
"A","128.15"
"A","121.2"
"A","123.98"
"A","86.31"
"A","126.73"
"A","166.64"
"A","123.59"
"A","131.59"
"A","106.24"
"A","112"
"A","126.01"
"A","106"
"A","83.94"
"A","146.69"
"A","157.77"
"A","104.94"
"A","182.7"
"A","134.96"
"A","118.03"
"A","122.73"
"A","172.1"
"A","125.29"
"A","163.76"
"A","76.17"
"A","101.75"
"A","137.93"
"A","89.21"
"A","203"
"A","132.42"
"A","128.93"
"A","103.29"
"A","114.87"
"A","76.76"
"A","113.13"
"A","145.36"
"A","134.33"
"A","92.77"
"A","117.69"
"A","143.72"
"A","142.25"
"A","99.28"
"A","53.9"
"A","129.59"
"A","115.5"
"A","154.28"
"A","94.61"
"A","128.9"
"A","80.26"
"A","116.41"
"A","57.99"
"A","113.75"
"A","125.6"
"A","111.6"
"A","82.12"
"A","150.17"
"A","114.27"
"A","127.38"
"A","149.14"
"A","82.88"
"A","96.16"
"A","127.02"
"A","114.29"
"A","148.16"
"A","145.94"
"A","97.61"
"A","142.24"
"A","72.37"
"A","118.12"
"A","62.77"
"A","87.39"
"A","166.55"
"A","110.41"
"A","93.23"
"A","114.71"
"A","92"
"A","98.71"
"A","52.21"
"A","62.19"
"A","57.41"
"A","103.16"
"A","80.09"
"A","113.61"
"A","149.64"
"A","109.76"
"A","155"
"A","88.95"
"A","137.28"
"A","133.48"
"A","78.51"
"A","160.08"
"A","159.29"
"A","112.71"
"A","124.24"
"A","167.45"
"A","83.52"
"A","139.89"
"A","121.91"
"A","115.27"
"A","99.53"
"A","131.62"
"A","111.86"
"A","139.92"
"A","116.69"
"A","112.39"
"A","85.27"
"A","146.49"
"A","136.94"
"A","61.79"
"A","141.24"
"A","102"
"A","121.13"
"A","137.66"
"A","170.89"
"A","119.13"
"A","187.23"
"A","141.92"
"A","99.07"
"A","142.02"
"A","172.29"
"A","151.29"
"A","142.04"
"A","114.29"
"A","200.73"
"A","75.88"
"A","101.26"
"A","134.07"
"A","126.25"
"A","161.11"
"A","207.6"
"A","119.38"
"A","93.74"
"A","68.9"
"A","106.25"
"A","107.22"
"A","126.3"
"A","104.55"
"A","160.79"
"A","133.67"
"A","155.78"
"A","145.82"
"A","97.31"
"A","93.95"
"A","140.4"
"A","88.39"
"A","118.96"
"A","139.27"
"A","179.53"
"A","109.35"
"A","131.83"
"A","109.25"
"A","71.09"
"A","120.11"
"A","150.43"
"A","125.62"
"A","61.52"
"A","75.8"
"A","74.21"
"A","139.9"
"A","85.6"
"A","168.1"
"A","133.73"
"A","151.27"
"A","120.07"
"A","87.6"
"A","80.16"
"A","103.54"
"A","125.38"
"A","130.08"
"A","126.27"
"A","124.09"
"A","84.69"
"A","111.21"
"A","124.84"
"A","166.96"
"A","95.71"
"A","130.32"
"A","140.62"
"A","79.18"
"A","82.39"
"A","126.37"
"A","127.22"
"A","107.46"
"A","87.16"
"A","133.69"
"A","95.08"
"A","119.05"
"A","109.69"
"A","60.57"
"A","130.63"
"A","106.58"
"A","144.74"
"A","137.23"
"A","92.51"
"A","84.25"
"A","98.01"
"A","93.64"
"A","111.2"
"A","160.47"
"A","136.72"
"A","186.5"
"A","111.96"
"A","130.29"
"A","154.19"
"A","153.46"
"A","105.71"
"A","139.91"
"A","105.93"
"A","124.35"
"A","100.88"
"A","139.17"
"A","109.8"
"A","121.61"
"A","92"
"A","89.09"
"A","94.51"
"A","208.59"
"A","120.12"
"A","169.59"
"A","104.87"
"A","73.51"
"A","152.43"
"A","193.51"
"A","143.57"
"A","154.63"
"A","98.77"
"A","108.44"
"A","132.52"
"A","106.92"
"A","158.35"
"A","129.13"
"A","91.7"
"A","88.69"
"A","106.96"
"A","115.74"
"A","134.14"
"A","74.71"
"A","127.46"
"A","136.71"
"A","135.42"
"A","98.36"
"A","132.26"
"A","140.6"
"A","111.91"
"A","118.74"
"A","82.93"
"A","104.9"
"A","114.52"
"A","131.92"
"A","157.82"
"A","103.98"
"A","134.77"
"A","104.03"
"A","116.34"
"A","155.12"
"A","82.71"
"A","133.86"
"A","124.21"
"A","118.07"
"A","116.19"
"A","114.45"
"A","90.12"
"A","84.04"
"A","123.21"
"A","122.66"
"A","176.73"
"A","84.83"
"A","145.33"
"A","116.48"
"A","124.96"
"A","125.11"
"A","93.69"
"A","114.82"
"A","120.36"
"A","128.99"
"A","155.62"
"A","113.33"
"A","74.39"
"A","134.06"
"A","166.7"
"A","135.62"
"A","138.08"
"A","100.39"
"A","93.89"
"A","139.03"
"A","119.19"
"A","109.61"
"A","83.4"
"A","133.42"
"A","146.08"
"A","97.82"
"A","147.93"
"A","113.51"
"A","157.2"
"A","151.63"
"A","157.63"
"A","56.24"
"A","115.06"
"A","122.38"
"A","130.99"
"A","128.72"
"A","138.61"
"A","134.01"
"A","64.82"
"A","102.87"
"A","96.48"
"A","93.89"
"A","92.26"
"A","72.45"
"A","148.9"
"A","138.15"
"A","140.69"
"A","165.45"
"A","100.13"
"A","72.15"
"A","84.65"
"A","166.59"
"A","124.57"
"A","79.08"
"A","113.59"
"A","139.63"
"A","136.99"
"A","82.05"
"A","62.6"
"A","89.06"
"A","88.92"
"A","139.16"
"A","166.69"
"A","68.16"
"A","147.47"
"A","144.95"
"A","127.74"
"A","171.88"
"A","89.61"
"A","79.71"
"A","100.37"
"A","113.8"
"A","95.06"
"A","115.84"
"A","58.31"
"A","65.7"
"A","98.29"
"A","94.73"
"A","123.45"
"A","121.25"
"A","93.52"
"A","169.68"
"A","113.47"
"A","117.7"
"A","131.86"
"A","118.09"
"A","158.36"
"A","132.88"
"A","100.37"
"A","135.75"
"A","105.56"
"A","105.9"
"A","127.98"
"A","96.42"
"A","74.68"
"A","141.98"
"A","99.21"
"A","95.67"
"A","102.04"
"A","117.37"
"A","86.09"
"A","118.77"
"A","137.36"
"A","146.18"
"A","147.49"
"A","89.59"
"A","86.87"
"A","150.85"
"A","129.62"
"A","98.17"
"A","138.57"
"A","86.9"
"A","153.86"
"A","120.2"
"A","105.16"
"A","110.41"
"A","113.56"
"A","119.73"
"A","151.41"
"A","107.63"
"A","96.88"
"A","144.53"
"A","137.14"
"A","131.89"
"A","128.02"
"A","133"
"A","123.06"
"A","114.05"
"A","61.51"
"A","114.55"
"A","43.7"
"A","111.3"
"A","131.41"
"A","132.93"
"A","111.95"
"A","141.59"
"A","108.83"
"A","104.88"
"A","95.36"
"A","87.51"
"A","152.19"
"A","80.42"
"A","117.91"
"A","94.58"
"A","150.48"
"A","79.27"
"A","183.99"
"A","155.29"
"A","135.04"
"A","133.59"
"A","142.92"
"A","78.33"
"A","133.28"
"A","149.87"
"A","121.89"
"A","151.01"
"A","116.83"
"A","125.48"
"A","152.32"
"A","133.02"
"A","128.47"
"A","167.05"
"A","98.59"
"A","168.84"
"A","110"
"A","72.51"
"A","113.18"
"A","155.01"
"A","118.62"
"A","132.02"
"A","141.63"
"A","177.69"
"A","101.86"
"A","93.98"
"A","132.23"
"A","150.45"
"A","93.27"
"A","134.19"
"A","123.6"
"A","112.14"
"A","161.31"
"A","117.97"
"A","135.84"
"A","112.16"
"A","172.18"
"A","99.57"
"A","147.8"
"A","210.28"
"A","117.18"
"A","134.23"
"A","80.67"
"A","172.13"
"A","120.1"
"A","159.53"
"A","137.15"
"A","109.8"
"A","160.93"
"A","103.51"
"A","145.13"
"A","140.35"
"A","114.3"
"A","98.61"
"A","102.75"
"A","103.42"
"A","70.99"
"A","112.71"
"A","122.37"
"A","152.69"
"A","139.92"
"A","100.51"
"A","127.26"
"A","85.84"
"A","106.71"
"A","124.31"
"A","78.78"
"A","149.55"
"A","136.9"
"A","79.71"
"A","155.4"
"A","111"
"A","100.41"
"A","80.85"
"A","157.23"
"A","119.64"
"A","151.68"
"A","112.13"
"A","103.8"
"A","110.3"
"A","84.44"
"A","169.76"
"A","146.54"
"A","111.19"
"A","76.59"
"A","125.75"
"A","107.86"
"A","63.82"
"A","87.07"
"A","143.48"
"A","151.44"
"A","101.16"
"A","120.79"
"A","63.64"
"A","138.19"
"A","140.46"
"A","97.86"
"A","134.34"
"A","104.65"
"A","108.64"
"A","86.93"
"A","100.22"
"A","103.51"
"A","107.7"
"A","131.17"
"A","110.69"
"A","178.39"
"A","131.24"
"A","112.94"
"A","133.58"
"A","141.22"
"A","144.92"
"A","101.11"
"A","104.98"
"A","110.87"
"A","131.45"
"A","100.99"
"A","109.34"
"A","107.4"
"A","65.54"
"A","107.71"
"A","161.55"
"A","124.47"
"A","98.28"
"A","135.94"
"A","136.48"
"A","101.75"
"A","109.83"
"A","105.4"
"A","136.61"
"A","97.69"
"A","85.8"
"A","130.77"
"A","115.13"
"A","113.38"
"A","137.48"
"A","124.55"
"A","113.97"
"A","125.84"
"A","93.5"
"A","78.17"
"A","107.82"
"A","187.02"
"A","62.35"
"A","94.22"
"A","93.78"
"A","127.91"
"A","128.62"
"A","126.34"
"A","121.02"
"A","87.71"
"A","141.26"
"A","127.84"
"A","113.1"
"A","151.54"
"A","117.26"
"A","117.92"
"A","171.41"
"A","93.22"
"A","141.16"
"A","138.51"
"A","159.65"
"A","110.84"
"A","133.35"
"A","106.95"
"A","96.5"
"A","125.03"
"A","160.73"
"A","181.84"
"A","139.98"
"A","102.31"
"A","128.23"
"A","155.12"
"A","102.03"
"A","149.2"
"A","109.33"
"A","116.05"
"A","171.32"
"A","165.51"
"A","93.02"
"A","137.8"
"A","126.13"
"A","103.93"
"A","98.34"
"A","78.61"
"A","100.5"
"A","138.93"
"A","95.02"
"A","109.69"
"A","148.88"
"A","112.08"
"A","123.19"
"A","124.55"
"A","164.79"
"A","111.06"
"A","119.13"
"A","136.18"
"A","89.17"
"A","120"
"A","117.61"
"A","151.69"
"A","103.42"
"A","79.7"
"A","107.17"
"A","144.87"
"A","117.36"
"A","103.29"
"A","41.98"
"A","74.41"
"A","156.89"
"A","147.14"
"A","175.69"
"A","133.64"
"A","36.07"
"A","122.32"
"A","74.34"
"A","129.27"
"A","128.13"
"A","108.31"
"A","79.12"
"A","114.19"
"A","117.19"
"A","71.24"
"A","158.87"
"A","119.16"
"A","150.41"
"A","123.66"
"A","126.14"
"A","109.37"
"A","65.55"
"A","112.08"
"A","124.77"
"A","136.71"
"A","170.75"
"A","111.54"
"A","111.4"
"A","114.8"
"A","100.49"
"A","151.62"
"A","142.89"
"A","156.92"
"A","113.77"
"A","156.45"
"A","99.37"
"A","121.7"
"A","99.56"
"A","100.33"
"A","111.19"
"A","137.41"
"A","164.79"
"A","93.7"
"A","147.52"
"A","92.32"
"A","114.84"
"A","159.73"
"A","70.02"
"A","95.58"
"A","116.29"
"A","158.21"
"A","99.91"
"A","143.58"
"A","164.32"
"A","150.87"
"A","106.35"
"A","158.86"
"A","115.59"
"A","139.71"
"A","108.44"
"A","123.08"
"A","114.39"
"A","144.33"
"A","130.32"
"A","94.36"
"A","145.51"
"A","107.42"
"A","85.34"
"A","141.96"
"A","163.71"
"A","105.81"
"A","130.77"
"A","114.16"
"A","115.97"
"A","143.3"
"A","173.52"
"A","93.12"
"A","106.95"
"A","92.62"
"A","103.59"
"A","102.55"
"A","141.13"
"A","104.43"
"A","81.56"
"A","107.31"
"A","103.96"
"A","151.07"
"A","144.88"
"A","134.44"
"A","136.62"
"A","111.46"
"A","117.33"
"A","130.35"
"A","142.53"
"A","133.88"
"A","145.3"
"A","137.19"
"A","136.16"
"A","126.87"
"A","93.26"
"A","161.36"
"A","114.96"
"A","57.95"
"A","99.27"
"A","75.91"
"A","125.97"
"A","88.03"
"A","104.35"
"A","118.12"
"A","114.97"
"A","93.8"
"A","111.2"
"A","87.74"
"A","154.28"
"A","72.97"
"A","112.6"
"A","91.35"
"A","152.39"
"A","75.07"
"A","98.93"
"A","178.69"
"A","158.16"
"A","81.95"
"A","149.34"
"A","154.86"
"A","142.97"
"A","84.89"
"A","142.71"
"A","128.08"
"A","115.19"
"A","151.46"
"A","162.43"
"A","110.48"
"A","153.28"
"A","112.6"
"A","170.56"
"A","74.59"
"A","85.89"
"A","133.89"
"A","88.23"
"A","156.81"
"A","124.23"
"A","43.16"
"A","136.77"
"A","144.98"
"A","65.05"
"A","151.85"
"A","109.52"
"A","71.76"
"A","120.2"
"A","129.29"
"A","145.67"
"A","141.56"
"A","134.7"
"A","133.33"
